blockid,dist2midblk,rl_blk_mid_emp,rl_blk_mid_the,session_id,MDHM,Date,jul_day,Time,start_hr,obs_hour,dur_hr,ID,treatment,species,num_idv,obs,foraging,block,block_ns,platform_bearing,tide_dist,tide_ht,fish,block_fac,x,y,idv_rl
2S,74.5,133.86441169209766,144.55687454503413,B023,8_14_13_58,2020-08-14,20,13:58:00,13,13,0.5,263,OFF,HS,1,LB,0,2,S,NA,56,2.66,632,2,NA,NA,136.9199339218918
2S,74.5,133.86441169209766,144.55687454503413,B023,8_14_14_1,2020-08-14,20,14:01:00,13,14,0.5,264,OFF,HS,1,LB,0,2,S,NA,53,2.67,632,2,NA,NA,137.5093116942173
2S,74.5,133.86441169209766,144.55687454503413,T004,8_15_11_43,2020-08-15,21,11:43:00,11,11,0.5,310,ON,HS,1,LB,0,2,S,309,51,1.06,170,2,32.09533994354171,39.63444403430551,137.92106728175938
2S,74.5,133.86441169209766,144.55687454503413,T004,8_15_11_50,2020-08-15,21,11:50:00,11,11,0.5,312,ON,HS,2,LB,0,2,S,303,70,1.14,170,2,38.12473245105186,58.7069397561797,134.53133273403765
2S,74.5,133.86441169209766,144.55687454503413,T005,8_15_12_55,2020-08-15,21,12:55:00,12,12,0.5,317,ON,HS,1,LB,0,2,S,292,76,1.85,170,2,28.47010109960931,70.46597294707584,133.65102936887746
2S,74.5,133.86441169209766,144.55687454503413,T005,8_15_13_2,2020-08-15,21,13:02:00,12,13,0.5,319,ON,HS,1,LB,0,2,S,240,80,1.93,170,2,-40.000000000000036,69.28203230275507,133.1019692540703
2S,74.5,133.86441169209766,144.55687454503413,T006,8_15_13_42,2020-08-15,21,13:42:00,13,13,0.5,329,ON,HS,2,LB,0,2,S,316,69,2.33,170,2,49.63444622336691,47.93142756167083,134.6853544620571
2S,74.5,133.86441169209766,144.55687454503413,T008,8_15_15_9,2020-08-15,21,15:09:00,14,15,0.5,348,ON,HS,1,LB,0,2,S,239,58,2.93,170,2,-29.87220834478316,49.7157034407225,136.54430501533855
2S,74.5,133.86441169209766,144.55687454503413,T009,8_15_15_40,2020-08-15,21,15:40:00,15,15,0.5,357,ON,HS,2,LB,0,2,S,301,64,3.05,170,2,32.96243679424346,54.85870724493519,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,T014,8_16_12_34,2020-08-16,22,12:34:00,12,12,0.5,386,ON,HS,1,LB,1,2,S,NA,74,1.06,551,2,NA,NA,133.93649496393175
2S,74.5,133.86441169209766,144.55687454503413,T014,8_16_12_53,2020-08-16,22,12:53:00,12,12,0.5,391,ON,HS,1,LB,0,2,S,324,68,1.3,551,2,55.013155617496416,39.96939715588818,134.8416247617509
2S,74.5,133.86441169209766,144.55687454503413,T015,8_16_13_50,2020-08-16,22,13:50:00,13,13,0.5,404,ON,HS,1,LB,0,2,S,240,75,2,551,2,-37.500000000000036,64.95190528383287,133.79281058622462
2S,74.5,133.86441169209766,144.55687454503413,T019,8_17_10_39,2020-08-17,23,10:39:00,10,10,0.5,440,ON,HS,1,LB,0,2,S,217,85,-0.49,281,2,-67.88401835401989,51.15427696792411,132.45302357389673
2S,74.5,133.86441169209766,144.55687454503413,T020,8_17_11_34,2020-08-17,23,11:34:00,11,11,0.5,448,ON,HS,2,LB,0,2,S,235,88,-0.19,281,2,-50.47472639889208,72.08537989743125,132.0817380739425
2S,74.5,133.86441169209766,144.55687454503413,T020,8_17_11_49,2020-08-17,23,11:49:00,11,11,0.5,455,ON,HS,2,LB,0,2,S,345,84,-0.05,281,2,81.13776940828174,21.74079978861174,132.5797034596777
2S,74.5,133.86441169209766,144.55687454503413,T020,8_17_11_50,2020-08-17,23,11:50:00,11,11,0.5,456,ON,HS,2,LB,1,2,S,350,86,-0.04,281,2,84.69346675904988,14.933743279356014,132.32782535818754
2S,74.5,133.86441169209766,144.55687454503413,T021,8_17_12_18,2020-08-17,23,12:18:00,12,12,0.5,457,ON,HS,1,LB,0,2,S,350,83,0.25,281,2,81.73904350001327,14.412798746355222,132.70790050589153
2S,74.5,133.86441169209766,144.55687454503413,T021,8_17_12_21,2020-08-17,23,12:21:00,12,12,0.5,458,ON,HS,1,LB,0,2,S,350,83,0.29,281,2,81.73904350001327,14.412798746355222,132.70790050589153
2S,74.5,133.86441169209766,144.55687454503413,T021,8_17_12_22,2020-08-17,23,12:22:00,12,12,0.5,459,ON,HS,2,LB,0,2,S,295,60,0.3,281,2,25.357095704441978,54.37846722219899,136.18141177407878
2S,74.5,133.86441169209766,144.55687454503413,T022,8_17_13_50,2020-08-17,23,13:50:00,13,13,0.5,473,ON,HS,1,LB,0,2,S,210,73,1.48,281,2,-63.21985447626402,36.50000000000001,134.08213429104006
2S,74.5,133.86441169209766,144.55687454503413,C001,8_18_10_24,2020-08-18,24,10:24:00,10,10,0.5,494,ON,HS,2,LB,0,2,S,350,38,-0.54,239,2,37.42269461446391,6.598630751343355,141.07070235110007
2S,74.5,133.86441169209766,144.55687454503413,C002,8_18_10_58,2020-08-18,24,10:58:00,10,10,0.5,503,OFF,HS,1,LB,0,2,S,344,64,-0.64,239,2,61.52074854005241,17.640790772287932,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,C004,8_18_13_44,2020-08-18,24,13:44:00,13,13,0.5,523,OFF,HS,1,LB,0,2,S,330,78,0.79,239,2,67.54998149518619,39.000000000000036,133.37297930956584
2S,74.5,133.86441169209766,144.55687454503413,C005,8_18_14_25,2020-08-18,24,14:25:00,14,14,0.5,529,OFF,HS,2,LB,0,2,S,290,55,1.4,239,2,18.8111078829118,51.683094143224956,137.11280986831096
2S,74.5,133.86441169209766,144.55687454503413,C006,8_18_15_3,2020-08-18,24,15:03:00,14,15,0.5,537,OFF,HS,2,LB,0,2,S,280,66,1.97,239,2,11.460779726017378,64.99731169880573,135.16118059395097
2S,74.5,133.86441169209766,144.55687454503413,C006,8_18_15_8,2020-08-18,24,15:08:00,14,15,0.5,539,OFF,HS,2,LB,0,2,S,290,66,2.04,239,2,22.573329459494158,62.01971297186995,135.16118059395097
2S,74.5,133.86441169209766,144.55687454503413,C008,8_19_10_8,2020-08-19,25,10:08:00,9,10,0.5,557,OFF,HS,1,LB,0,2,S,342,61,-0.03,520,2,58.014447494004365,18.850036656871804,136.0044767470859
2S,74.5,133.86441169209766,144.55687454503413,T026,8_19_10_28,2020-08-19,25,10:28:00,10,10,0.5,559,ON,HS,1,LB,0,2,S,15,42,-0.24,520,2,40.56888470414087,-10.870399894305871,139.9993764419003
2S,74.5,133.86441169209766,144.55687454503413,T026,8_19_10_33,2020-08-19,25,10:33:00,10,10,0.5,561,ON,HS,1,LB,0,2,S,340,65,-0.29,520,2,61.080020351084045,22.231309316168456,135.32460858392582
2S,74.5,133.86441169209766,144.55687454503413,T027,8_19_11_14,2020-08-19,25,11:14:00,11,11,0.5,571,ON,HS,1,LB,0,2,S,245,83,-0.58,520,2,-35.07731572447803,75.22354632404196,132.70790050589153
2S,74.5,133.86441169209766,144.55687454503413,T027,8_19_11_31,2020-08-19,25,11:31:00,11,11,0.5,580,ON,HS,1,LB,0,2,S,279,90,-0.63,520,2,14.079101853620761,88.8919506535624,131.84118131186463
2S,74.5,133.86441169209766,144.55687454503413,T029,8_19_12_49,2020-08-19,25,12:49:00,12,12,0.5,594,ON,HS,1,LB,0,2,S,300,67,-0.37,520,2,33.5,58.023702053557386,135.00021026106796
2S,74.5,133.86441169209766,144.55687454503413,T029,8_19_13_8,2020-08-19,25,13:08:00,12,13,0.5,598,ON,HS,1,LB,0,2,S,260,50,-0.19,520,2,-8.682408883346517,49.2403876506104,138.13304104843877
2S,74.5,133.86441169209766,144.55687454503413,T030,8_19_13_40,2020-08-19,25,13:40:00,13,13,0.5,602,ON,HS,1,LB,1,2,S,349,85,0.18,520,2,83.43831059305144,16.218764607006296,132.45302357389673
2S,74.5,133.86441169209766,144.55687454503413,T032,8_20_10_20,2020-08-20,26,10:20:00,9,10,0.5,622,ON,HS,1,EA,0,2,S,NA,60,0.5,333,2,NA,NA,136.18141177407878
2S,74.5,133.86441169209766,144.55687454503413,T034,8_20_11_46,2020-08-20,26,11:46:00,11,11,0.5,651,ON,HS,1,EA,1,2,S,NA,84,-0.4,333,2,NA,NA,132.5797034596777
2S,74.5,133.86441169209766,144.55687454503413,T035,8_20_12_47,2020-08-20,26,12:47:00,12,12,0.5,657,ON,HS,2,LB,0,2,S,240,64,-0.5,333,2,-32.00000000000003,55.425625842204056,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,T036,8_20_13_38,2020-08-20,26,13:38:00,13,13,0.5,664,ON,HS,1,LB,0,2,S,250,52,-0.19,333,2,-17.785047452934762,48.86401628086724,137.71320977178
2S,74.5,133.86441169209766,144.55687454503413,T036,8_20_14_2,2020-08-20,26,14:02:00,13,14,0.5,669,ON,HS,1,LB,0,2,S,300,65,0.06,333,2,32.5,56.29165124598851,135.32460858392582
2S,74.5,133.86441169209766,144.55687454503413,T036,8_20_14_4,2020-08-20,26,14:04:00,13,14,0.5,670,ON,HS,1,LB,1,2,S,270,51,0.08,333,2,-9.368548013477251e-15,51,137.92106728175938
2S,74.5,133.86441169209766,144.55687454503413,T037,8_20_15_14,2020-08-20,26,15:14:00,15,15,0.5,671,ON,HS,1,LB,1,2,S,270,50,1.06,333,2,-9.184850993605149e-15,50,138.13304104843877
2S,74.5,133.86441169209766,144.55687454503413,T037,8_20_15_22,2020-08-20,26,15:22:00,15,15,0.5,674,ON,HS,1,LB,0,2,S,325,62,1.19,333,2,50.78742674591748,35.561739053764875,135.83041884023305
2S,74.5,133.86441169209766,144.55687454503413,T039,8_21_10_25,2020-08-21,27,10:25:00,10,10,0.5,687,ON,HS,2,LB,0,2,S,110,110,1.25,585,2,-37.62221576582356,-103.36618828644993,129.69313688608833
2S,74.5,133.86441169209766,144.55687454503413,T039,8_21_10_37,2020-08-21,27,10:37:00,10,10,0.5,689,ON,HS,1,LB,0,2,S,350,68,1.08,585,2,66.96692720483014,11.808076081351267,134.8416247617509
2S,74.5,133.86441169209766,144.55687454503413,T040,8_21_13_55,2020-08-21,27,13:55:00,13,13,0.5,698,ON,HS,1,LB,0,2,S,17,54,-0.13,585,2,51.64045682200391,-15.788072055027786,137.30922501972725
2S,74.5,133.86441169209766,144.55687454503413,C011,8_22_12_53,2020-08-22,28,12:53:00,12,12,0.5,731,OFF,HS,1,LB,0,2,S,290,65,0.39,296,2,22.23130931616849,61.08002035108404,135.32460858392582
2S,74.5,133.86441169209766,144.55687454503413,C014,8_24_13_3,2020-08-24,30,13:03:00,12,13,0.5,759,OFF,HS,1,LB,0,2,S,255,55,1.94,248,2,-14.235047480638634,53.12592044589876,137.11280986831096
2S,74.5,133.86441169209766,144.55687454503413,T041,8_24_13_58,2020-08-24,30,13:58:00,13,13,0.5,775,ON,HS,1,LB,0,2,S,300,66,1.54,248,2,33,57.157676649772945,135.16118059395097
2S,74.5,133.86441169209766,144.55687454503413,T042,8_27_17_29,2020-08-27,33,17:29:00,17,17,0.5,781,ON,HS,1,LB,0,2,S,280,51,2.54,227,2,8.856057061013429,50.225195403622614,137.92106728175938
2S,74.5,133.86441169209766,144.55687454503413,T042,8_27_17_37,2020-08-27,33,17:37:00,17,17,0.5,784,ON,HS,2,LB,0,2,S,295,69,2.5,227,2,29.160660060108274,62.53523730552884,134.6853544620571
2S,74.5,133.86441169209766,144.55687454503413,T042,8_27_17_44,2020-08-27,33,17:44:00,17,17,0.5,785,ON,HS,1,LB,0,2,S,285,95,2.48,227,2,24.58780928473943,91.7629534974615,131.26242818102327
2S,74.5,133.86441169209766,144.55687454503413,C015,8_27_18_43,2020-08-27,33,18:43:00,18,18,0.5,797,OFF,HS,1,LB,0,2,S,290,68,2.27,227,2,23.257369746145496,63.89909821344177,134.8416247617509
2S,74.5,133.86441169209766,144.55687454503413,C016,9_2_10_13,2020-09-02,39,10:13:00,10,10,0.5,798,OFF,HS,1,AB,0,2,S,353,62,0.45,145,2,61.53786140176197,7.555899291119129,135.83041884023305
2S,74.5,133.86441169209766,144.55687454503413,C016,9_2_10_35,2020-09-02,39,10:35:00,10,10,0.5,799,OFF,HS,1,AB,0,2,S,287,50,0.25,145,2,14.618585236136838,47.81523779815177,138.13304104843877
2S,74.5,133.86441169209766,144.55687454503413,C016,9_2_10_36,2020-09-02,39,10:36:00,10,10,0.5,800,OFF,HS,1,AB,0,2,S,NA,39,0.25,145,2,NA,NA,140.79265229178847
2S,74.5,133.86441169209766,144.55687454503413,C016,9_2_10_37,2020-09-02,39,10:37:00,10,10,0.5,801,OFF,HS,1,AB,0,2,S,NA,78,0.24,145,2,NA,NA,133.37297930956584
2S,74.5,133.86441169209766,144.55687454503413,T043,9_2_11_28,2020-09-02,39,11:28:00,11,11,0.5,806,ON,HS,1,AB,0,2,S,295,39,-0.01,145,2,16.482112207887283,35.34600369442934,140.79265229178847
2S,74.5,133.86441169209766,144.55687454503413,T043,9_2_11_31,2020-09-02,39,11:31:00,11,11,0.5,807,ON,HS,1,AB,0,2,S,270,78,-0.01,145,2,-1.432836755002403e-14,78,133.37297930956584
2S,74.5,133.86441169209766,144.55687454503413,T043,9_2_11_35,2020-09-02,39,11:35:00,11,11,0.5,808,ON,HS,1,AB,0,2,S,280,75,-0.02,145,2,13.023613325019747,73.86058147591561,133.79281058622462
2S,74.5,133.86441169209766,144.55687454503413,T044,9_2_12_21,2020-09-02,39,12:21:00,12,12,0.5,811,ON,HS,1,AB,0,2,S,300,39,0.04,145,2,19.5,33.77499074759311,140.79265229178847
2S,74.5,133.86441169209766,144.55687454503413,T044,9_2_12_30,2020-09-02,39,12:30:00,12,12,0.5,815,ON,HS,1,AB,0,2,S,310,72,0.08,145,2,46.28070789743083,55.15519990456642,134.2297824997188
2S,74.5,133.86441169209766,144.55687454503413,T044,9_2_12_34,2020-09-02,39,12:34:00,12,12,0.5,816,ON,HS,1,AB,0,2,S,230,79,0.1,145,2,-50.780221165236625,60.51751100639925,133.23661663215543
2S,74.5,133.86441169209766,144.55687454503413,T045,9_2_13_46,2020-09-02,39,13:46:00,13,13,0.5,821,ON,HS,2,AB,0,2,S,10,44,0.71,145,2,43.331541132537154,-7.640519817344934,139.50141105616513
2S,74.5,133.86441169209766,144.55687454503413,T045,9_2_13_51,2020-09-02,39,13:51:00,13,13,0.5,824,ON,HS,1,AB,0,2,S,5,82,0.77,145,2,81.68796524352314,-7.14677090530797,132.83765149352013
2S,74.5,133.86441169209766,144.55687454503413,T045,9_2_13_55,2020-09-02,39,13:55:00,13,13,0.5,825,ON,HS,1,AB,0,2,S,285,49,0.81,145,2,12.682133210023494,47.330365488164354,138.3492974018592
2S,74.5,133.86441169209766,144.55687454503413,T045,9_2_13_59,2020-09-02,39,13:59:00,13,13,0.5,828,ON,HS,1,AB,0,2,S,300,60,0.86,145,2,30,51.96152422706631,136.18141177407878
2S,74.5,133.86441169209766,144.55687454503413,T046,9_2_14_24,2020-09-02,39,14:24:00,14,14,0.5,837,ON,HS,1,AB,0,2,S,290,66,1.17,145,2,22.573329459494158,62.01971297186995,135.16118059395097
2S,74.5,133.86441169209766,144.55687454503413,T046,9_2_14_30,2020-09-02,39,14:30:00,14,14,0.5,841,ON,HS,1,AB,0,2,S,285,55,1.25,145,2,14.235047480638617,53.125920445898764,137.11280986831096
2S,74.5,133.86441169209766,144.55687454503413,T046,9_2_14_43,2020-09-02,39,14:43:00,14,14,0.5,846,ON,HS,1,AB,0,2,S,280,49,1.42,145,2,8.508760705679569,48.255579897598196,138.3492974018592
2S,74.5,133.86441169209766,144.55687454503413,T052,9_3_14_22,2020-09-03,40,14:22:00,14,14,0.5,919,ON,HS,1,AB,0,2,S,295,57,0.89,407,2,24.08924091921988,51.65954386108904,136.73047188888592
2S,74.5,133.86441169209766,144.55687454503413,T057,9_4_13_9,2020-09-04,41,13:09:00,13,13,0.5,971,ON,HS,1,AB,0,2,S,305,111,0.43,195,2,63.66698443496611,90.9258769160781,129.5962645017176
2S,74.5,133.86441169209766,144.55687454503413,T058,9_4_13_51,2020-09-04,41,13:51:00,13,13,0.5,988,ON,HS,2,AB,0,2,S,300,75,0.57,195,2,37.5,64.9519052838329,133.79281058622462
2S,74.5,133.86441169209766,144.55687454503413,T059,9_4_15_23,2020-09-04,41,15:23:00,15,15,0.5,1000,ON,HS,1,AB,0,2,S,295,100,1.38,195,2,42.26182617406996,90.63077870366499,130.71336806621613
2S,74.5,133.86441169209766,144.55687454503413,T062,9_5_10_0,2020-09-05,42,10:00:00,9,10,0.5,1030,ON,HS,1,AB,0,2,S,310,42,2.15,65,2,26.99707960683465,32.17386661099708,139.9993764419003
2S,74.5,133.86441169209766,144.55687454503413,T062,9_5_10_8,2020-09-05,42,10:08:00,9,10,0.5,1031,ON,HS,1,AB,0,2,S,300,59,2.08,65,2,29.5,51.09549882328188,136.36132063785044
2S,74.5,133.86441169209766,144.55687454503413,C020,9_5_13_8,2020-09-05,42,13:08:00,13,13,0.5,1064,OFF,HS,1,AB,0,2,S,305,102,0.74,65,2,58.504796507806695,83.55350851747717,130.50139429953674
2S,74.5,133.86441169209766,144.55687454503413,C022,9_5_14_56,2020-09-05,42,14:56:00,14,14,0.5,1088,OFF,HS,1,AB,0,2,S,300,98,1.04,65,2,49,84.87048957087498,130.92962441963658
2S,74.5,133.86441169209766,144.55687454503413,C023,9_5_15_46,2020-09-05,42,15:46:00,15,15,0.5,1110,OFF,HS,1,AB,0,2,S,310,64,1.47,65,2,41.13840701993851,49.0268443596146,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,C024,9_6_9_50,2020-09-06,43,09:50:00,9,9,0.5,1115,OFF,HS,1,LB,0,2,S,316,49,2.57,164,2,35.24765021659389,34.038260152490885,138.3492974018592
2S,74.5,133.86441169209766,144.55687454503413,C024,9_6_10_0,2020-09-06,43,10:00:00,9,10,0.5,1116,OFF,HS,1,LB,0,2,S,308,49,2.51,164,2,30.167412290957266,38.612526926729366,138.3492974018592
2S,74.5,133.86441169209766,144.55687454503413,C024,9_6_10_8,2020-09-06,43,10:08:00,9,10,0.5,1117,OFF,HS,1,LB,0,2,S,307,54,2.46,164,2,32.49801125021059,43.12631754255383,137.30922501972725
2S,74.5,133.86441169209766,144.55687454503413,T065,9_6_12_39,2020-09-06,43,12:39:00,12,12,0.5,1133,ON,HS,1,LB,0,2,S,304,46,1.35,164,2,25.722873559654364,38.135728337531916,139.02558492427124
2S,74.5,133.86441169209766,144.55687454503413,T065,9_6_12_43,2020-09-06,43,12:43:00,12,12,0.5,1134,ON,HS,1,LB,0,2,S,301,87,1.33,164,2,44.8083125171747,74.57355516108377,132.2040745531244
2S,74.5,133.86441169209766,144.55687454503413,T066,9_6_13_6,2020-09-06,43,13:06:00,13,13,0.5,1138,ON,HS,1,LB,0,2,S,292,64,1.2,164,2,23.974821978618365,59.339766692274395,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,T070,9_7_10_22,2020-09-07,44,10:22:00,10,10,0.5,1183,ON,HS,1,AC,0,2,S,312,58,2.64,181,2,38.80957516881375,43.10239987768889,136.54430501533855
2S,74.5,133.86441169209766,144.55687454503413,T071,9_7_11_6,2020-09-07,44,11:06:00,11,11,0.5,1189,ON,HS,1,AC,0,2,S,306,98,2.42,181,2,57.60295472466235,79.28366544874486,130.92962441963658
2S,74.5,133.86441169209766,144.55687454503413,T075,9_7_14_4,2020-09-07,44,14:04:00,13,14,0.5,1230,ON,HS,1,AC,0,2,S,313,58,1.47,181,2,39.55590488362492,42.41851469391189,136.54430501533855
2S,74.5,133.86441169209766,144.55687454503413,T075,9_7_14_10,2020-09-07,44,14:10:00,13,14,0.5,1235,ON,HS,1,AC,0,2,S,305,97,1.45,181,2,55.63691432605147,79.45774829603221,131.03941333506023
2S,74.5,133.86441169209766,144.55687454503413,T076,9_7_14_27,2020-09-07,44,14:27:00,14,14,0.5,1240,ON,HS,1,AC,1,2,S,298,105,1.42,181,2,49.2945140925185,92.70949725018734,130.19110227182352
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_9_50,2020-09-09,46,09:50:00,9,9,0.5,1265,ON,HS,1,AMB,0,2,S,295,64,2.57,270,2,27.047568751404775,58.00369837034559,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_9_53,2020-09-09,46,09:53:00,9,9,0.5,1267,ON,HS,1,AMB,0,2,S,300,85,2.58,270,2,42.5,73.61215932167728,132.45302357389673
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_9_56,2020-09-09,46,09:56:00,9,9,0.5,1269,ON,HS,1,AMB,0,2,S,303,59,2.59,270,2,32.13370306588657,49.481563508780035,136.36132063785044
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_0,2020-09-09,46,10:00:00,9,10,0.5,1272,ON,HS,1,AMB,0,2,S,297,61,2.61,270,2,27.693420484112345,54.35139797549045,136.0044767470859
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_0,2020-09-09,46,10:00:00,9,10,0.5,1273,ON,HS,1,AMB,0,2,S,297,64,2.61,270,2,29.055391983330985,57.02441754805555,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_3,2020-09-09,46,10:03:00,9,10,0.5,1275,ON,HS,1,AMB,0,2,S,294,61,2.62,270,2,24.810935227623787,55.72627291619867,136.0044767470859
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_3,2020-09-09,46,10:03:00,9,10,0.5,1276,ON,HS,1,AMB,0,2,S,293,73,2.62,270,2,28.523372379716964,67.19685430202816,134.08213429104006
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_4,2020-09-09,46,10:04:00,9,10,0.5,1277,ON,HS,1,AMB,0,2,S,293,55,2.62,270,2,21.490212066910043,50.627766939884225,137.11280986831096
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_16,2020-09-09,46,10:16:00,9,10,0.5,1284,ON,HS,1,AMB,0,2,S,296,72,2.66,270,2,31.562722568813573,64.71317133354003,134.2297824997188
2S,74.5,133.86441169209766,144.55687454503413,C025,9_9_10_18,2020-09-09,46,10:18:00,9,10,0.5,1285,ON,HS,1,AMB,0,2,S,297,91,2.66,270,2,41.31313547629875,81.08159370114149,131.72290026952473
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_3,2020-09-09,46,11:03:00,11,11,0.5,1287,OFF,HS,1,AMB,1,2,S,311,48,2.73,270,2,31.49083339154434,36.22605985069307,138.57001296193295
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_13,2020-09-09,46,11:13:00,11,11,0.5,1290,OFF,HS,1,AMB,0,2,S,313,53,2.74,270,2,36.14591308331242,38.76174618581604,137.5093116942173
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_15,2020-09-09,46,11:15:00,11,11,0.5,1292,OFF,HS,1,AMB,0,2,S,298,86,2.73,270,2,40.37455439958658,75.93349298586773,132.32782535818754
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_18,2020-09-09,46,11:18:00,11,11,0.5,1293,OFF,HS,1,AMB,0,2,S,301,64,2.73,270,2,32.96243679424346,54.85870724493519,135.49057044192446
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_28,2020-09-09,46,11:28:00,11,11,0.5,1300,OFF,HS,1,AMB,0,2,S,305,41,2.73,270,2,23.51663389039289,33.58523381584866,140.25732447574273
2S,74.5,133.86441169209766,144.55687454503413,C026,9_9_11_30,2020-09-09,46,11:30:00,11,11,0.5,1302,OFF,HS,2,AMB,0,2,S,303,73,2.73,270,2,39.75864955609695,61.22295146001597,134.08213429104006
2S,74.5,133.86441169209766,144.55687454503413,C027,9_9_12_10,2020-09-09,46,12:10:00,12,12,0.5,1307,OFF,HS,1,AB,0,2,S,305,61,2.67,270,2,34.988162617413806,49.9682747016285,136.0044767470859
2S,74.5,133.86441169209766,144.55687454503413,C027,9_9_12_16,2020-09-09,46,12:16:00,12,12,0.5,1311,OFF,HS,1,AB,0,2,S,298,86,2.66,270,2,40.37455439958658,75.93349298586773,132.32782535818754
2S,74.5,133.86441169209766,144.55687454503413,C027,9_9_12_19,2020-09-09,46,12:19:00,12,12,0.5,1314,OFF,HS,1,AB,0,2,S,305,98,2.66,270,2,56.210490762402515,80.27690034032119,130.92962441963658
2S,74.5,133.86441169209766,144.55687454503413,C027,9_9_12_26,2020-09-09,46,12:26:00,12,12,0.5,1318,OFF,HS,1,AB,0,2,S,310,74,2.64,270,2,47.5662831168039,56.68728879080438,133.93649496393175
2S,74.5,133.86441169209766,144.55687454503413,C027,9_9_12_28,2020-09-09,46,12:28:00,12,12,0.5,1321,OFF,HS,1,AB,0,2,S,300,85,2.64,270,2,42.5,73.61215932167728,132.45302357389673
2S,74.5,133.86441169209766,144.55687454503413,C028,9_9_12_58,2020-09-09,46,12:58:00,12,12,0.5,1335,OFF,HS,1,AB,0,2,S,310,73,2.56,270,2,46.923495507117366,55.9212443476854,134.08213429104006
2S,74.5,133.86441169209766,144.55687454503413,C029,9_9_14_4,2020-09-09,46,14:04:00,13,14,0.5,1351,OFF,HS,1,AB,1,2,S,300,41,2.36,270,2,20.5,35.50704155516198,140.25732447574273
2S,74.5,133.86441169209766,144.55687454503413,C030,9_9_14_23,2020-09-09,46,14:23:00,14,14,0.5,1352,OFF,HS,1,AB,0,2,S,305,65,2.3,270,2,37.282468362817994,53.244882878784466,135.32460858392582
2S,74.5,133.86441169209766,144.55687454503413,C031,9_9_15_0,2020-09-09,46,15:00:00,14,15,0.5,1375,OFF,HS,1,AB,0,2,S,300,74,2.2,270,2,37,64.08587988004845,133.93649496393175
2S,74.5,133.86441169209766,144.55687454503413,C032,9_10_10_23,2020-09-10,47,10:23:00,10,10,0.5,1399,OFF,HS,1,AB,0,2,S,300,43,2.4,728,2,21.5,37.23909236273086,139.74749834041017
2S,74.5,133.86441169209766,144.55687454503413,C032,9_10_10_23,2020-09-10,47,10:23:00,10,10,0.5,1400,OFF,HS,1,AB,0,2,S,300,59,2.4,728,2,29.5,51.09549882328188,136.36132063785044
2S,74.5,133.86441169209766,144.55687454503413,C032,9_10_10_30,2020-09-10,47,10:30:00,10,10,0.5,1403,OFF,HS,1,AB,0,2,S,310,44,2.44,728,2,28.282654826207725,33.70595549723504,139.50141105616513
2S,74.5,133.86441169209766,144.55687454503413,C032,9_10_10_36,2020-09-10,47,10:36:00,10,10,0.5,1405,OFF,HS,2,AB,0,2,S,295,61,2.47,728,2,25.779713966182676,55.28477500923564,136.0044767470859
2S,74.5,133.86441169209766,144.55687454503413,C032,9_10_10_38,2020-09-10,47,10:38:00,10,10,0.5,1406,OFF,HS,2,AB,0,2,S,295,69,2.48,728,2,29.160660060108274,62.53523730552884,134.6853544620571
2S,74.5,133.86441169209766,144.55687454503413,T082,9_10_11_50,2020-09-10,47,11:50:00,11,11,0.5,1419,ON,HS,1,AMB,0,2,S,294,49,2.73,728,2,19.93009551071419,44.763727424487456,138.3492974018592
2S,74.5,133.86441169209766,144.55687454503413,T082,9_10_12_1,2020-09-10,47,12:01:00,11,12,0.5,1422,ON,HS,1,AMB,0,2,S,291,44,2.74,728,2,15.768189779993216,41.077538765876874,139.50141105616513
2S,74.5,133.86441169209766,144.55687454503413,T082,9_10_12_7,2020-09-10,47,12:07:00,11,12,0.5,1424,ON,HS,1,AMB,0,2,S,283,55,2.75,728,2,12.372307988912569,53.59035356318794,137.11280986831096
2S,74.5,133.86441169209766,144.55687454503413,T082,9_10_12_10,2020-09-10,47,12:10:00,11,12,0.5,1425,ON,HS,1,AMB,0,2,S,308,43,2.75,728,2,26.473443439003315,33.88446240508904,139.74749834041017
